loss,train,estimators,train_time,params,iteration
-0.7729055032156972,-0.8292333944244115,71.1,5.075983666057596,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9623778831961259, 'learning_rate': 0.05275855132303705, 'min_child_samples': 130, 'num_leaves': 50, 'reg_alpha': 0.2371030577511698, 'reg_lambda': 0.7741536692137666, 'subsample_for_bin': 280000, 'subsample': 0.5947424054793407}",19
-0.7697746468348398,-0.8102853102102838,78.3,9.391421266893076,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8924331573691284, 'learning_rate': 0.1336330529874372, 'min_child_samples': 285, 'num_leaves': 127, 'reg_alpha': 0.8468490494467336, 'reg_lambda': 0.37377474402074895, 'subsample_for_bin': 60000, 'subsample': 0.6559845651651002}",20
-0.772076183816106,-0.8196413773234157,229.9,30.17677146361507,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7357704754259381, 'learning_rate': 0.07577711842401418, 'min_child_samples': 455, 'num_leaves': 70, 'reg_alpha': 0.2922903103742459, 'reg_lambda': 0.18969831097191237, 'subsample_for_bin': 240000, 'subsample': 0.6252364261526265}",21
-0.7757557665686134,-0.8215649047703467,140.3,7.119294327265834,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8383426923936732, 'learning_rate': 0.03190427611803817, 'min_child_samples': 240, 'num_leaves': 112, 'reg_alpha': 0.69381258315065, 'reg_lambda': 0.9608435487398335, 'subsample_for_bin': 120000, 'subsample': 1.0}",22
-0.771673012753254,-0.8084098029772377,49.4,4.150909767369967,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8381505815090734, 'learning_rate': 0.19237383240164388, 'min_child_samples': 375, 'num_leaves': 116, 'reg_alpha': 0.5318995065839931, 'reg_lambda': 0.9595147268128215, 'subsample_for_bin': 120000, 'subsample': 1.0}",23
-0.7702828985556279,-0.8398050841754243,175.7,14.513674386111916,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9996249117210725, 'learning_rate': 0.03491077111179539, 'min_child_samples': 230, 'num_leaves': 114, 'reg_alpha': 0.6982626512268933, 'reg_lambda': 0.888815282713042, 'subsample_for_bin': 100000, 'subsample': 1.0}",24
-0.771115967330485,-0.8019518564430015,231.2,5.776075598527996,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8598890218834502, 'learning_rate': 0.015656006339487005, 'min_child_samples': 360, 'num_leaves': 82, 'reg_alpha': 0.7499167525292114, 'reg_lambda': 0.882431411859013, 'subsample_for_bin': 160000, 'subsample': 1.0}",25
-0.7712892528770545,-0.8188902684519552,144.2,5.378291876491858,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9204300049257275, 'learning_rate': 0.016149871177838455, 'min_child_samples': 240, 'num_leaves': 115, 'reg_alpha': 0.9741667932251152, 'reg_lambda': 0.8974420178711033, 'subsample_for_bin': 120000, 'subsample': 1.0}",26
-0.7705141603272708,-0.7951150569482122,328.0,6.544201541461689,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.998265684468241, 'learning_rate': 0.01193295809655088, 'min_child_samples': 415, 'num_leaves': 106, 'reg_alpha': 0.5698865987965266, 'reg_lambda': 0.7921881580658887, 'subsample_for_bin': 100000, 'subsample': 1.0}",27
-0.7708794760662956,-0.8083958943794748,151.9,4.610858840422225,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8462808445531771, 'learning_rate': 0.033540978852741064, 'min_child_samples': 330, 'num_leaves': 83, 'reg_alpha': 0.4286977773230932, 'reg_lambda': 0.6623807954466436, 'subsample_for_bin': 140000, 'subsample': 1.0}",28
-0.7741449834784547,-0.8045596226638703,119.1,3.9142138067095402,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8182711366715855, 'learning_rate': 0.1429962251322403, 'min_child_samples': 425, 'num_leaves': 149, 'reg_alpha': 0.6916671932163764, 'reg_lambda': 0.9841646012548582, 'subsample_for_bin': 180000, 'subsample': 1.0}",29
-0.7735117543711125,-0.8214558616445237,112.2,4.0896273321604895,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9194170799276196, 'learning_rate': 0.061712682614421636, 'min_child_samples': 290, 'num_leaves': 123, 'reg_alpha': 0.8894596915520621, 'reg_lambda': 0.7272621451269788, 'subsample_for_bin': 80000, 'subsample': 1.0}",30
-0.77084201289357,-0.8001783632392838,196.4,5.41373878435229,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.866647878560109, 'learning_rate': 0.01856385574753317, 'min_child_samples': 335, 'num_leaves': 107, 'reg_alpha': 0.5198415538767778, 'reg_lambda': 0.8279030384387236, 'subsample_for_bin': 140000, 'subsample': 1.0}",31
-0.7697310946153489,-0.8336336638910637,128.1,5.045348421788049,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9672917575359916, 'learning_rate': 0.02554526872765244, 'min_child_samples': 210, 'num_leaves': 144, 'reg_alpha': 0.4423059078271727, 'reg_lambda': 0.9390126636235256, 'subsample_for_bin': 180000, 'subsample': 1.0}",32
-0.7625196162298388,-0.9068770550184617,55.0,5.047158626747432,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9144879174625381, 'learning_rate': 0.1129903378633981, 'min_child_samples': 95, 'num_leaves': 90, 'reg_alpha': 0.1635789378100181, 'reg_lambda': 0.5962728110339597, 'subsample_for_bin': 120000, 'subsample': 1.0}",33
-0.7674019163894245,-0.8541563914346135,271.9,7.744848709646021,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9453106535129082, 'learning_rate': 0.012726722558774982, 'min_child_samples': 170, 'num_leaves': 123, 'reg_alpha': 0.5798604341798657, 'reg_lambda': 0.45175843848215125, 'subsample_for_bin': 80000, 'subsample': 1.0}",34
-0.7724326840714628,-0.8132411170770537,98.5,4.110884440429345,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.986452228866167, 'learning_rate': 0.03237945343576915, 'min_child_samples': 285, 'num_leaves': 127, 'reg_alpha': 0.7522468430608965, 'reg_lambda': 0.3146927444613111, 'subsample_for_bin': 20000, 'subsample': 1.0}",35
-0.7636619832492482,-0.8648013123223686,44.5,5.381270010672324,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8137563380575464, 'learning_rate': 0.019612855104157688, 'min_child_samples': 90, 'num_leaves': 94, 'reg_alpha': 0.9050900827381134, 'reg_lambda': 0.8414959007159294, 'subsample_for_bin': 220000, 'subsample': 1.0}",36
-0.777989041151988,-0.8527140606102528,55.5,3.83709862033038,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.734807053933941, 'learning_rate': 0.09139671417617762, 'min_child_samples': 195, 'num_leaves': 78, 'reg_alpha': 0.022791039265561586, 'reg_lambda': 0.7351041858815474, 'subsample_for_bin': 160000, 'subsample': 1.0}",37
-0.7761045800841072,-0.8538245845321178,68.4,4.050925810041235,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7166797091574405, 'learning_rate': 0.09525609456147857, 'min_child_samples': 200, 'num_leaves': 76, 'reg_alpha': 0.014936481393039491, 'reg_lambda': 0.5837387376446261, 'subsample_for_bin': 200000, 'subsample': 1.0}",38
-0.7708588011749278,-0.9110360420826996,21.0,13.45205459969543,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6907069048217074, 'learning_rate': 0.1971225756465483, 'min_child_samples': 145, 'num_leaves': 62, 'reg_alpha': 0.13754573129675995, 'reg_lambda': 0.7218784331647692, 'subsample_for_bin': 160000, 'subsample': 0.99598626847043}",39
-0.76164402902199,-0.9000366170952017,39.9,4.502775609678338,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6542299333218158, 'learning_rate': 0.12976477813824042, 'min_child_samples': 95, 'num_leaves': 71, 'reg_alpha': 0.05960989030136736, 'reg_lambda': 0.4617204559740265, 'subsample_for_bin': 180000, 'subsample': 1.0}",40
-0.7517780496918562,-0.9790964546222227,62.1,14.368320389211249,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7472281441339517, 'learning_rate': 0.09344565586238146, 'min_child_samples': 25, 'num_leaves': 84, 'reg_alpha': 0.38574049772636587, 'reg_lambda': 0.509435471809436, 'subsample_for_bin': 220000, 'subsample': 0.9643407235065562}",41
-0.7702287236866244,-0.8346537442406572,60.2,10.560426826076991,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7095334254250159, 'learning_rate': 0.1750846578778588, 'min_child_samples': 265, 'num_leaves': 56, 'reg_alpha': 0.20544589190073553, 'reg_lambda': 0.6601227769246736, 'subsample_for_bin': 200000, 'subsample': 0.5064853637307194}",42
-0.7677821741183265,-0.8424016212303981,30.9,3.9140300555461636,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7932600657631764, 'learning_rate': 0.11447797413981523, 'min_child_samples': 185, 'num_leaves': 44, 'reg_alpha': 0.3670648714213859, 'reg_lambda': 0.5495672036281601, 'subsample_for_bin': 300000, 'subsample': 0.5138355202825652}",43
-0.7682828084080724,-0.8034132327638988,100.2,3.790835424948682,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6473556759418371, 'learning_rate': 0.15349981403599497, 'min_child_samples': 315, 'num_leaves': 31, 'reg_alpha': 0.6477781818700987, 'reg_lambda': 0.7629132004055861, 'subsample_for_bin': 140000, 'subsample': 1.0}",44
-0.7715352503352237,-0.8134518263485674,135.2,12.740522877304329,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7642366690302308, 'learning_rate': 0.058705772117553796, 'min_child_samples': 500, 'num_leaves': 102, 'reg_alpha': 0.0641596706495684, 'reg_lambda': 0.6325968471265702, 'subsample_for_bin': 240000, 'subsample': 0.8591956659777935}",45
-0.7719139664921737,-0.861317234908672,61.4,4.5620902576611115,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6806108969941187, 'learning_rate': 0.04203920389631585, 'min_child_samples': 150, 'num_leaves': 77, 'reg_alpha': 0.4887401287098843, 'reg_lambda': 0.8530260094683568, 'subsample_for_bin': 180000, 'subsample': 1.0}",46
-0.7695225678688151,-0.8406476250304111,94.6,5.697198562758786,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6284819724050246, 'learning_rate': 0.08266804197042023, 'min_child_samples': 345, 'num_leaves': 91, 'reg_alpha': 0.004272615280307496, 'reg_lambda': 0.7044021140881425, 'subsample_for_bin': 80000, 'subsample': 0.910903866414735}",47
-0.7734106337780207,-0.8197427495546104,186.1,4.279616363979812,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.772884597947167, 'learning_rate': 0.12175907717155302, 'min_child_samples': 405, 'num_leaves': 66, 'reg_alpha': 0.27953114780585014, 'reg_lambda': 0.30973302191573043, 'subsample_for_bin': 240000, 'subsample': 1.0}",48
-0.7704686844942277,-0.8192844825424948,174.4,17.329245106985127,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7515381896432377, 'learning_rate': 0.06474591637614822, 'min_child_samples': 265, 'num_leaves': 100, 'reg_alpha': 0.99813461558135, 'reg_lambda': 0.5664902141520332, 'subsample_for_bin': 40000, 'subsample': 0.9782971789538876}",49
-0.769047761076545,-0.8255567452535455,59.4,3.684503803592179,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8094105057920828, 'learning_rate': 0.1645553639545799, 'min_child_samples': 445, 'num_leaves': 57, 'reg_alpha': 0.3412380035484093, 'reg_lambda': 0.7580465407710302, 'subsample_for_bin': 160000, 'subsample': 0.5956771224273714}",50
-0.7722706515890293,-0.8099934213546428,110.5,4.240506379521776,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7108517367303059, 'learning_rate': 0.08755465605989929, 'min_child_samples': 215, 'num_leaves': 95, 'reg_alpha': 0.7565474302303841, 'reg_lambda': 0.4633125448451282, 'subsample_for_bin': 100000, 'subsample': 1.0}",51
-0.7606619173601518,-0.9162860831709146,37.2,4.568430526131351,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8850220266154765, 'learning_rate': 0.10488003729452516, 'min_child_samples': 75, 'num_leaves': 40, 'reg_alpha': 0.21185635190518876, 'reg_lambda': 0.9281187996716609, 'subsample_for_bin': 280000, 'subsample': 1.0}",52
-0.7715496133213449,-0.8203517821747708,56.5,10.228486322769413,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7272446638673026, 'learning_rate': 0.07297132703936589, 'min_child_samples': 305, 'num_leaves': 145, 'reg_alpha': 0.5557919540084345, 'reg_lambda': 0.8103636082696972, 'subsample_for_bin': 140000, 'subsample': 0.7924135235065007}",53
-0.7661657150439636,-0.850731365498697,61.1,5.179125526506823,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6121852015775181, 'learning_rate': 0.19786400289603281, 'min_child_samples': 115, 'num_leaves': 31, 'reg_alpha': 0.6531077789496368, 'reg_lambda': 0.6878944861803238, 'subsample_for_bin': 200000, 'subsample': 0.6184397577987056}",54
-0.7718356413274453,-0.8549057581289798,131.8,5.016704289195786,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9008936754697471, 'learning_rate': 0.042445054481252874, 'min_child_samples': 185, 'num_leaves': 50, 'reg_alpha': 0.46680395362084626, 'reg_lambda': 0.6271919827318796, 'subsample_for_bin': 40000, 'subsample': 1.0}",55
-0.7731451694674961,-0.8021666455727573,38.7,2.9889362457417974,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8673520525500614, 'learning_rate': 0.13900449116141605, 'min_child_samples': 370, 'num_leaves': 77, 'reg_alpha': 0.4092237712106921, 'reg_lambda': 0.9990730390435671, 'subsample_for_bin': 200000, 'subsample': 1.0}",56
-0.7718225000800103,-0.841221701548662,202.2,24.819605850909966,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.942030699718781, 'learning_rate': 0.03732764445583028, 'min_child_samples': 40, 'num_leaves': 109, 'reg_alpha': 0.7910818367020183, 'reg_lambda': 0.40681811080039026, 'subsample_for_bin': 160000, 'subsample': 0.6047323506974391}",57
-0.7780231714189956,-0.8022186690384192,283.4,6.13643836769802,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8258162278093982, 'learning_rate': 0.05321966999105413, 'min_child_samples': 460, 'num_leaves': 119, 'reg_alpha': 0.6096183978331571, 'reg_lambda': 0.12192117553890991, 'subsample_for_bin': 120000, 'subsample': 1.0}",58
-0.7676644935912196,-0.805472751747495,235.9,9.224259477122814,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9806450143057273, 'learning_rate': 0.010306923713851656, 'min_child_samples': 480, 'num_leaves': 137, 'reg_alpha': 0.6141575389219529, 'reg_lambda': 0.06235050782825651, 'subsample_for_bin': 100000, 'subsample': 0.9284784083789305}",59
-0.7674117393938464,-0.7954665885649919,57.4,4.086131508944163,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8321550586013393, 'learning_rate': 0.02355824515106693, 'min_child_samples': 440, 'num_leaves': 130, 'reg_alpha': 0.8517056240078651, 'reg_lambda': 0.2650248408154052, 'subsample_for_bin': 120000, 'subsample': 1.0}",60
-0.7690579857296537,-0.7741786268378609,182.0,4.4709274939525585,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8785472017729727, 'learning_rate': 0.0549845758804613, 'min_child_samples': 465, 'num_leaves': 121, 'reg_alpha': 0.9431191184522456, 'reg_lambda': 0.1693582491391339, 'subsample_for_bin': 80000, 'subsample': 1.0}",61
-0.7735506996485233,-0.7993758551669342,158.0,4.845143280396314,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9031418761466745, 'learning_rate': 0.028235122408618203, 'min_child_samples': 395, 'num_leaves': 119, 'reg_alpha': 0.7305627104417025, 'reg_lambda': 0.027679269630757675, 'subsample_for_bin': 60000, 'subsample': 1.0}",62
-0.7694797670375848,-0.8128658565542164,180.7,18.679887268945777,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9298196763824049, 'learning_rate': 0.046518421425175434, 'min_child_samples': 485, 'num_leaves': 140, 'reg_alpha': 0.8164235446049175, 'reg_lambda': 0.13219086066704733, 'subsample_for_bin': 140000, 'subsample': 0.8085309337301474}",63
-0.773018087441429,-0.8099217735965487,234.0,18.003671609933235,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8467241109638629, 'learning_rate': 0.06915880836224966, 'min_child_samples': 430, 'num_leaves': 133, 'reg_alpha': 0.6739768181395654, 'reg_lambda': 0.3636363387591407, 'subsample_for_bin': 20000, 'subsample': 1.0}",64
-0.7691274243720467,-0.7917143440752914,93.3,4.972509574402693,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9542032566872096, 'learning_rate': 0.017923191541976722, 'min_child_samples': 460, 'num_leaves': 149, 'reg_alpha': 0.5981335604671145, 'reg_lambda': 0.22967664246591266, 'subsample_for_bin': 60000, 'subsample': 0.729907292369951}",65
-0.7581587572516095,-0.7755456528747171,54.1,5.878423858751603,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8248474574256002, 'learning_rate': 0.014353837029188727, 'min_child_samples': 380, 'num_leaves': 126, 'reg_alpha': 0.5227658879283282, 'reg_lambda': 0.10476112080498776, 'subsample_for_bin': 100000, 'subsample': 1.0}",66
-0.7724035856907824,-0.802008615144578,58.9,5.159715032096528,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7798843491228501, 'learning_rate': 0.04768823094650475, 'min_child_samples': 350, 'num_leaves': 87, 'reg_alpha': 0.30927187103000753, 'reg_lambda': 0.8633462461252872, 'subsample_for_bin': 180000, 'subsample': 1.0}",67
-0.7761343313346337,-0.8251076243601082,131.7,6.123794239656945,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8031036341525685, 'learning_rate': 0.03891883784162307, 'min_child_samples': 255, 'num_leaves': 144, 'reg_alpha': 0.4979673148603147, 'reg_lambda': 0.5244671797884803, 'subsample_for_bin': 120000, 'subsample': 1.0}",68
-0.7752568874447066,-0.8403718874750851,74.5,5.2844177875676905,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7490470401322853, 'learning_rate': 0.07988840867569827, 'min_child_samples': 225, 'num_leaves': 118, 'reg_alpha': 0.7244971993311683, 'reg_lambda': 0.8120473437633127, 'subsample_for_bin': 180000, 'subsample': 1.0}",69
-0.7783999441801067,-0.796719692574808,139.0,5.523609464493347,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.698399785913241, 'learning_rate': 0.09702470383496235, 'min_child_samples': 500, 'num_leaves': 104, 'reg_alpha': 0.5626644489398553, 'reg_lambda': 0.7395706768146199, 'subsample_for_bin': 160000, 'subsample': 1.0}",70
-0.7678937425464014,-0.8201344238462547,132.0,4.4778247048034245,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6684956031183334, 'learning_rate': 0.18146081752204687, 'min_child_samples': 415, 'num_leaves': 104, 'reg_alpha': 0.466737780125187, 'reg_lambda': 0.910753491482639, 'subsample_for_bin': 140000, 'subsample': 1.0}",71
-0.7765925469159022,-0.7936269805425604,139.4,4.088735314129281,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7008559803882571, 'learning_rate': 0.15479275077057977, 'min_child_samples': 495, 'num_leaves': 112, 'reg_alpha': 0.5746759611200973, 'reg_lambda': 0.6869321062995654, 'subsample_for_bin': 120000, 'subsample': 1.0}",72
-0.7759855461242308,-0.800370874734609,259.1,5.82776997767678,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.600084171766152, 'learning_rate': 0.06593198217271123, 'min_child_samples': 470, 'num_leaves': 130, 'reg_alpha': 0.5412048365728972, 'reg_lambda': 0.6221684751396022, 'subsample_for_bin': 220000, 'subsample': 1.0}",73
-0.7730145726127305,-0.804581132131365,253.1,5.01214236789815,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6389347941959526, 'learning_rate': 0.05643819653890637, 'min_child_samples': 450, 'num_leaves': 109, 'reg_alpha': 0.6254874704440313, 'reg_lambda': 0.49382790040746105, 'subsample_for_bin': 160000, 'subsample': 1.0}",74
-0.7692224585897105,-0.8220045598426386,205.4,5.379099698943946,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6850817350415193, 'learning_rate': 0.09801483902042335, 'min_child_samples': 390, 'num_leaves': 97, 'reg_alpha': 0.787777780262205, 'reg_lambda': 0.341832923299603, 'subsample_for_bin': 140000, 'subsample': 1.0}",75
