loss,train,estimators,train_time,params,iteration
-0.7719637820060864,-0.8154293586050514,99.6,2.3330196858369163,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8540314298429463, 'learning_rate': 0.11714744391142166, 'min_child_samples': 365, 'num_leaves': 67, 'reg_alpha': 0.7030345730691414, 'reg_lambda': 0.7654533944901643, 'subsample_for_bin': 120000, 'subsample': 1.0}",75
-0.7732918573841123,-0.8107377927777206,80.2,1.4332869499130538,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8389880180464403, 'learning_rate': 0.15227867332487402, 'min_child_samples': 385, 'num_leaves': 51, 'reg_alpha': 0.3338064185491592, 'reg_lambda': 0.6902801715438623, 'subsample_for_bin': 100000, 'subsample': 1.0}",76
-0.7679383759772429,-0.8197383173879615,74.0,2.2903308203603956,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8097991917201404, 'learning_rate': 0.17523928851744008, 'min_child_samples': 330, 'num_leaves': 58, 'reg_alpha': 0.21464236229963757, 'reg_lambda': 0.9718160100881749, 'subsample_for_bin': 20000, 'subsample': 1.0}",77
-0.7670770057425388,-0.8146366014075168,79.6,4.196942562685763,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7532940540782541, 'learning_rate': 0.05908279931150614, 'min_child_samples': 485, 'num_leaves': 99, 'reg_alpha': 0.7531524308045071, 'reg_lambda': 0.8232226495100862, 'subsample_for_bin': 100000, 'subsample': 0.7060743866404641}",78
-0.774727131513742,-0.8012562358317634,279.8,3.930934024798262,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8629181777645893, 'learning_rate': 0.08153348413410726, 'min_child_samples': 455, 'num_leaves': 94, 'reg_alpha': 0.43323582217647516, 'reg_lambda': 0.7889969605386284, 'subsample_for_bin': 60000, 'subsample': 1.0}",79
-0.7698077122823636,-0.8088071946280053,150.6,1.875428657899647,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9048896734155717, 'learning_rate': 0.037490931705009715, 'min_child_samples': 350, 'num_leaves': 113, 'reg_alpha': 0.42733656353511973, 'reg_lambda': 0.4570309493791605, 'subsample_for_bin': 80000, 'subsample': 1.0}",80
-0.7668422135575612,-0.7985902647363973,151.8,5.465958248095376,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.863561023623989, 'learning_rate': 0.04884435546698676, 'min_child_samples': 425, 'num_leaves': 109, 'reg_alpha': 0.29843267968469633, 'reg_lambda': 0.5200147940454922, 'subsample_for_bin': 120000, 'subsample': 0.5745014607812676}",81
-0.7731416057961028,-0.8107958887813643,143.0,2.0226463353310464,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.870369498333672, 'learning_rate': 0.08054396805099848, 'min_child_samples': 405, 'num_leaves': 95, 'reg_alpha': 0.37034712953922616, 'reg_lambda': 0.360765345098564, 'subsample_for_bin': 60000, 'subsample': 1.0}",82
-0.7660884405985354,-0.8254661046124052,105.6,2.8419495372654637,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9284817090081026, 'learning_rate': 0.06443895552199261, 'min_child_samples': 450, 'num_leaves': 101, 'reg_alpha': 0.7990283895489145, 'reg_lambda': 0.7340444265348741, 'subsample_for_bin': 40000, 'subsample': 0.9984469945129767}",83
-0.7674177565873157,-0.8289619588011645,94.2,2.723105770127404,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8270039973264268, 'learning_rate': 0.09441466125279471, 'min_child_samples': 275, 'num_leaves': 105, 'reg_alpha': 0.05631025312457627, 'reg_lambda': 0.6240420726541307, 'subsample_for_bin': 140000, 'subsample': 1.0}",84
-0.7726395425908686,-0.8093621226343014,181.2,2.2727339442444645,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.793037465744946, 'learning_rate': 0.05545840843525228, 'min_child_samples': 375, 'num_leaves': 88, 'reg_alpha': 0.5168886925859966, 'reg_lambda': 0.79309286830842, 'subsample_for_bin': 100000, 'subsample': 1.0}",85
-0.7708405420626006,-0.8035158829263137,115.6,1.6283999654115178,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8434207245571642, 'learning_rate': 0.042173199117044376, 'min_child_samples': 355, 'num_leaves': 93, 'reg_alpha': 0.4068484258272971, 'reg_lambda': 0.6686243959995898, 'subsample_for_bin': 60000, 'subsample': 1.0}",86
-0.7687993043851291,-0.8075542173903228,274.8,10.521460201660375,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7692767411754945, 'learning_rate': 0.025147507303847256, 'min_child_samples': 480, 'num_leaves': 146, 'reg_alpha': 0.26839282098418316, 'reg_lambda': 0.8746670559106929, 'subsample_for_bin': 80000, 'subsample': 0.9335576724092602}",87
-0.765365103955391,-0.8002995038138765,318.2,3.721795618644137,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8882088766708468, 'learning_rate': 0.03227400681263376, 'min_child_samples': 315, 'num_leaves': 58, 'reg_alpha': 0.4438020735724685, 'reg_lambda': 0.5771534928724115, 'subsample_for_bin': 120000, 'subsample': 1.0}",88
-0.7674376226291323,-0.8193384014980107,144.0,3.6277275385536996,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.91846069371085, 'learning_rate': 0.020427853236215064, 'min_child_samples': 400, 'num_leaves': 106, 'reg_alpha': 0.08799304777623501, 'reg_lambda': 0.7009660931479027, 'subsample_for_bin': 160000, 'subsample': 0.7997703448933282}",89
-0.770247918519908,-0.8136868445929417,104.0,1.8765931737862047,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8776247682425639, 'learning_rate': 0.07321861724051174, 'min_child_samples': 330, 'num_leaves': 44, 'reg_alpha': 0.6167333543887243, 'reg_lambda': 0.8323658982674943, 'subsample_for_bin': 140000, 'subsample': 1.0}",90
-0.7723043502498242,-0.8100452215972342,291.2,3.626662009361098,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9464695667041901, 'learning_rate': 0.0832744909523888, 'min_child_samples': 435, 'num_leaves': 121, 'reg_alpha': 0.6716285613838532, 'reg_lambda': 0.26213088712374455, 'subsample_for_bin': 40000, 'subsample': 1.0}",91
-0.772805207600014,-0.8399890320309741,158.6,6.845317360445733,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9010270111769332, 'learning_rate': 0.12927885839667708, 'min_child_samples': 415, 'num_leaves': 80, 'reg_alpha': 0.14113319818030484, 'reg_lambda': 0.43480120736691147, 'subsample_for_bin': 200000, 'subsample': 0.7279654318177758}",92
-0.7678305223142126,-0.8305791465561934,113.0,1.74302883357268,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8327659544611186, 'learning_rate': 0.10593416200528356, 'min_child_samples': 305, 'num_leaves': 74, 'reg_alpha': 0.17776569843281426, 'reg_lambda': 0.5473619072660794, 'subsample_for_bin': 180000, 'subsample': 1.0}",93
-0.7690627039895519,-0.7981848363187882,111.0,1.955917925238282,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9604104150870729, 'learning_rate': 0.03841810678398607, 'min_child_samples': 490, 'num_leaves': 137, 'reg_alpha': 0.523213471355475, 'reg_lambda': 0.7581485937212754, 'subsample_for_bin': 100000, 'subsample': 0.5683654972219825}",94
-0.7730796358324807,-0.8196713249642817,314.6,2.6994832211867106,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9129924050043168, 'learning_rate': 0.068309142054468, 'min_child_samples': 390, 'num_leaves': 111, 'reg_alpha': 0.7250834972501452, 'reg_lambda': 0.9936720481306479, 'subsample_for_bin': 80000, 'subsample': 1.0}",95
-0.7647595573762734,-0.7933338846009613,41.2,1.2725268686299387,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6570417169546701, 'learning_rate': 0.04929256928203208, 'min_child_samples': 470, 'num_leaves': 130, 'reg_alpha': 0.2201442712605201, 'reg_lambda': 0.944103014477757, 'subsample_for_bin': 60000, 'subsample': 1.0}",96
-0.7561751656577649,-0.7653184343802679,34.2,1.213930727517436,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8019681567491493, 'learning_rate': 0.028949887284045697, 'min_child_samples': 460, 'num_leaves': 64, 'reg_alpha': 0.3442855946214655, 'reg_lambda': 0.8997771173383738, 'subsample_for_bin': 120000, 'subsample': 1.0}",97
-0.7693370234994112,-0.8214546601161103,199.8,6.51107342537216,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7299148960166728, 'learning_rate': 0.046332046516746404, 'min_child_samples': 340, 'num_leaves': 116, 'reg_alpha': 0.4771451104195096, 'reg_lambda': 0.09228712620888574, 'subsample_for_bin': 160000, 'subsample': 0.615787140842242}",98
-0.7719348875032712,-0.7999198158993602,140.2,1.681462522727088,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8618915815145053, 'learning_rate': 0.08709732516077939, 'min_child_samples': 450, 'num_leaves': 92, 'reg_alpha': 0.023249368923289965, 'reg_lambda': 0.49778643454211313, 'subsample_for_bin': 40000, 'subsample': 1.0}",99
-0.7652188489646818,-0.858777718732956,78.6,2.6385773905285532,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7638715925581804, 'learning_rate': 0.07735309768285172, 'min_child_samples': 380, 'num_leaves': 101, 'reg_alpha': 0.5866991001064299, 'reg_lambda': 0.7732752759821391, 'subsample_for_bin': 80000, 'subsample': 0.8904423313450063}",100
-0.7660762418485877,-0.8043956137290611,288.0,3.6633985886992377,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8484565912373543, 'learning_rate': 0.03653996500617796, 'min_child_samples': 285, 'num_leaves': 36, 'reg_alpha': 0.27294220175600936, 'reg_lambda': 0.6714982104176743, 'subsample_for_bin': 60000, 'subsample': 1.0}",101
-0.7695998039228037,-0.842790068102359,84.6,2.2462788967195593,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8171615959965806, 'learning_rate': 0.061370615584303095, 'min_child_samples': 210, 'num_leaves': 125, 'reg_alpha': 0.36480557011509096, 'reg_lambda': 0.9725084425252932, 'subsample_for_bin': 100000, 'subsample': 1.0}",102
-0.7704839153295153,-0.833868737068418,68.2,1.4889817568655417,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7438189953898039, 'learning_rate': 0.0991143990251045, 'min_child_samples': 260, 'num_leaves': 51, 'reg_alpha': 0.39997237132407726, 'reg_lambda': 0.6345267595591931, 'subsample_for_bin': 20000, 'subsample': 1.0}",103
-0.770980769582785,-0.8641326768290591,132.0,7.1380688037179425,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8960461847224104, 'learning_rate': 0.11078092088177206, 'min_child_samples': 360, 'num_leaves': 79, 'reg_alpha': 0.6378958681517903, 'reg_lambda': 0.741960726352046, 'subsample_for_bin': 140000, 'subsample': 0.8625155799883675}",104
-0.7731690023953053,-0.8105353187280322,366.8,2.668812705795972,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9389838661843848, 'learning_rate': 0.05285151298975675, 'min_child_samples': 425, 'num_leaves': 70, 'reg_alpha': 0.18269216102075975, 'reg_lambda': 0.8653978807059547, 'subsample_for_bin': 120000, 'subsample': 1.0}",105
-0.7672485431481827,-0.7968759923020401,128.6,1.7780285946391814,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7796920227815993, 'learning_rate': 0.04263170412386774, 'min_child_samples': 455, 'num_leaves': 57, 'reg_alpha': 0.32706600937427743, 'reg_lambda': 0.8144839864489338, 'subsample_for_bin': 300000, 'subsample': 0.6985188074332024}",106
-0.7676406138458718,-0.7879410201530104,220.6,2.7989489205892824,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9244532423177202, 'learning_rate': 0.03482847300651249, 'min_child_samples': 500, 'num_leaves': 83, 'reg_alpha': 0.5572926370472289, 'reg_lambda': 0.9074005319060142, 'subsample_for_bin': 40000, 'subsample': 1.0}",107
-0.7735581410613552,-0.8052238992073002,145.0,1.8906913822411298,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.856164794711206, 'learning_rate': 0.1393743575907472, 'min_child_samples': 440, 'num_leaves': 144, 'reg_alpha': 0.42718362077574784, 'reg_lambda': 0.7833399807148181, 'subsample_for_bin': 60000, 'subsample': 1.0}",108
-0.7518512587418562,-0.9628947921604535,59.4,2.71298352724898,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6852422664224811, 'learning_rate': 0.06614001265402339, 'min_child_samples': 40, 'num_leaves': 66, 'reg_alpha': 0.2485935527553611, 'reg_lambda': 0.5898599243655966, 'subsample_for_bin': 100000, 'subsample': 1.0}",109
-0.7654744771864562,-0.8343599229061475,221.2,9.468341893216348,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8374876285587349, 'learning_rate': 0.02604851076988219, 'min_child_samples': 300, 'num_leaves': 61, 'reg_alpha': 0.7093952794095428, 'reg_lambda': 0.6893513078923396, 'subsample_for_bin': 80000, 'subsample': 0.9533583289126242}",110
-0.7675994991674119,-0.8130056038142535,194.2,2.1768425747468427,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7902998327402512, 'learning_rate': 0.029275262197718286, 'min_child_samples': 175, 'num_leaves': 112, 'reg_alpha': 0.3093822136786245, 'reg_lambda': 0.20797427658395246, 'subsample_for_bin': 180000, 'subsample': 1.0}",111
-0.7681333516244286,-0.8195456879312587,186.0,1.9752391040683506,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9559384554546734, 'learning_rate': 0.05841261469785189, 'min_child_samples': 325, 'num_leaves': 75, 'reg_alpha': 0.6636879795524334, 'reg_lambda': 0.717955953378792, 'subsample_for_bin': 60000, 'subsample': 1.0}",112
-0.7693127419829744,-0.8153615742835386,116.6,1.8587067331436629,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9934130528223662, 'learning_rate': 0.03934445616744612, 'min_child_samples': 410, 'num_leaves': 142, 'reg_alpha': 0.4457392282777696, 'reg_lambda': 0.6053618294375344, 'subsample_for_bin': 280000, 'subsample': 0.5848596719284767}",113
-0.7710097291021396,-0.8085513644935733,131.4,1.6605069256556817,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8676346594656493, 'learning_rate': 0.08966643715260061, 'min_child_samples': 395, 'num_leaves': 119, 'reg_alpha': 0.531561967771488, 'reg_lambda': 0.8344211535400731, 'subsample_for_bin': 120000, 'subsample': 1.0}",114
-0.7705281395664347,-0.8422987515603382,175.4,2.409934623270601,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8833741475009851, 'learning_rate': 0.022249292606583367, 'min_child_samples': 200, 'num_leaves': 107, 'reg_alpha': 0.4900927316061176, 'reg_lambda': 0.002668031125776793, 'subsample_for_bin': 20000, 'subsample': 1.0}",115
-0.7689662460189675,-0.8280559933099314,248.2,7.362589969802684,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7599505909004084, 'learning_rate': 0.055872024716875204, 'min_child_samples': 435, 'num_leaves': 72, 'reg_alpha': 0.7678930222617053, 'reg_lambda': 0.3102738856992243, 'subsample_for_bin': 140000, 'subsample': 0.7083473001781406}",116
-0.767596922916235,-0.8074113798250961,252.6,2.044729470500897,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9785182592746043, 'learning_rate': 0.11123585317105296, 'min_child_samples': 380, 'num_leaves': 89, 'reg_alpha': 0.6020110690836835, 'reg_lambda': 0.656131549902386, 'subsample_for_bin': 80000, 'subsample': 1.0}",117
-0.7656709509750058,-0.7871350083409225,174.6,1.6872253688115961,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9677671474419718, 'learning_rate': 0.016569680056284276, 'min_child_samples': 480, 'num_leaves': 95, 'reg_alpha': 0.943914766075522, 'reg_lambda': 0.8810821299576448, 'subsample_for_bin': 100000, 'subsample': 1.0}",118
-0.7681647307234378,-0.8356916355152644,131.4,2.7478814571750263,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8077023953475598, 'learning_rate': 0.012799663474954167, 'min_child_samples': 250, 'num_leaves': 86, 'reg_alpha': 0.8833999275104671, 'reg_lambda': 0.5587362544231896, 'subsample_for_bin': 200000, 'subsample': 0.9245361673683552}",119
-0.7741745422857823,-0.8189839706388489,210.4,2.0932380709655263,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8283446289295553, 'learning_rate': 0.07091906385926769, 'min_child_samples': 350, 'num_leaves': 128, 'reg_alpha': 0.08314321447001916, 'reg_lambda': 0.37318010097295434, 'subsample_for_bin': 40000, 'subsample': 1.0}",120
-0.767276739952471,-0.8264248993086069,112.0,1.7496575287923406,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6258398114882286, 'learning_rate': 0.18727019761583077, 'min_child_samples': 350, 'num_leaves': 137, 'reg_alpha': 0.7872332234530948, 'reg_lambda': 0.3739179960177329, 'subsample_for_bin': 20000, 'subsample': 1.0}",121
-0.7663559152049053,-0.8070877839981332,125.2,1.8131171023978823,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8227750798992135, 'learning_rate': 0.15655655881733416, 'min_child_samples': 335, 'num_leaves': 150, 'reg_alpha': 0.9116820520174955, 'reg_lambda': 0.3392541778062214, 'subsample_for_bin': 40000, 'subsample': 1.0}",122
-0.7726367768713142,-0.8575428403889808,119.0,7.849225059335367,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7340777007410121, 'learning_rate': 0.12306701337878839, 'min_child_samples': 315, 'num_leaves': 49, 'reg_alpha': 0.7370425921690938, 'reg_lambda': 0.4219706053912176, 'subsample_for_bin': 40000, 'subsample': 0.7861132449356303}",123
-0.7714123872599634,-0.8267297432581678,231.4,2.588390567364513,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7065716154005219, 'learning_rate': 0.08092032165901158, 'min_child_samples': 365, 'num_leaves': 45, 'reg_alpha': 0.6840402971785194, 'reg_lambda': 0.13919384407308036, 'subsample_for_bin': 20000, 'subsample': 1.0}",124
-0.7699395239025819,-0.8432933641050008,50.2,4.167818856623853,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7853598545229242, 'learning_rate': 0.07568132094525777, 'min_child_samples': 270, 'num_leaves': 43, 'reg_alpha': 0.976423506320002, 'reg_lambda': 0.2837034208636413, 'subsample_for_bin': 20000, 'subsample': 0.6709792745852385}",125
-0.77068669834613,-0.8236454801826513,87.4,3.8451421426179877,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7487791254854018, 'learning_rate': 0.06884587601627523, 'min_child_samples': 290, 'num_leaves': 55, 'reg_alpha': 0.8151026130896689, 'reg_lambda': 0.46544119758686564, 'subsample_for_bin': 60000, 'subsample': 1.0}",126
-0.7675262569572183,-0.7981199157628739,84.2,1.6572517425065598,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7998538715275971, 'learning_rate': 0.052924646378265584, 'min_child_samples': 240, 'num_leaves': 35, 'reg_alpha': 0.09601866508868262, 'reg_lambda': 0.19381844266253279, 'subsample_for_bin': 40000, 'subsample': 1.0}",127
-0.7725413167581686,-0.799277481990145,86.0,1.539991193597416,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7228346755350404, 'learning_rate': 0.1390478554021449, 'min_child_samples': 410, 'num_leaves': 132, 'reg_alpha': 0.8454760126721547, 'reg_lambda': 0.07641010056838476, 'subsample_for_bin': 60000, 'subsample': 1.0}",128
-0.7694445081700027,-0.8772263965856986,105.2,7.667961647775883,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8494017893403492, 'learning_rate': 0.08938471369382653, 'min_child_samples': 225, 'num_leaves': 38, 'reg_alpha': 0.03385888097971182, 'reg_lambda': 0.03020074734915229, 'subsample_for_bin': 220000, 'subsample': 0.8963171734233673}",129
-0.759411548516359,-0.9167286868560002,76.4,2.549194111770703,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8722509726100304, 'learning_rate': 0.0714802958209868, 'min_child_samples': 90, 'num_leaves': 127, 'reg_alpha': 0.11838880143870346, 'reg_lambda': 0.398438843251947, 'subsample_for_bin': 20000, 'subsample': 1.0}",130
-0.7670821714473356,-0.8301316214428969,135.4,2.291451531790699,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6702079647409623, 'learning_rate': 0.06154425492674759, 'min_child_samples': 370, 'num_leaves': 67, 'reg_alpha': 0.6134089194731127, 'reg_lambda': 0.24796501578842953, 'subsample_for_bin': 80000, 'subsample': 0.5016097713921671}",131
-0.7570339466349227,-0.7654380674780243,89.6,1.7585003401954964,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.827331578891909, 'learning_rate': 0.09749582350496833, 'min_child_samples': 490, 'num_leaves': 99, 'reg_alpha': 0.5615569013920947, 'reg_lambda': 0.32648722310611944, 'subsample_for_bin': 40000, 'subsample': 1.0}",132
-0.7713175634172101,-0.8201200790564197,176.0,2.36989848743724,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7114167921127004, 'learning_rate': 0.04733038705619261, 'min_child_samples': 345, 'num_leaves': 116, 'reg_alpha': 0.8686940427118991, 'reg_lambda': 0.5051377130239659, 'subsample_for_bin': 260000, 'subsample': 1.0}",133
-0.769843538081225,-0.7912694060506392,101.2,1.558727554482175,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8913024447486193, 'learning_rate': 0.044143696298824975, 'min_child_samples': 465, 'num_leaves': 82, 'reg_alpha': 0.6896627861380252, 'reg_lambda': 0.16103955300770734, 'subsample_for_bin': 60000, 'subsample': 1.0}",134
-0.7707949830885495,-0.8380107395291769,155.0,5.8426617863569845,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8201689873732149, 'learning_rate': 0.1337404868259908, 'min_child_samples': 400, 'num_leaves': 122, 'reg_alpha': 0.28182841436255324, 'reg_lambda': 0.22399078961803245, 'subsample_for_bin': 80000, 'subsample': 0.5983827586232731}",135
-0.7691931310949538,-0.7870252803320227,19.2,1.1436905653163194,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7768776705247699, 'learning_rate': 0.03282612287625228, 'min_child_samples': 420, 'num_leaves': 63, 'reg_alpha': 0.5752738698276825, 'reg_lambda': 0.41988833988456453, 'subsample_for_bin': 160000, 'subsample': 1.0}",136
-0.7671058630897037,-0.8095127328285592,65.0,1.257796624439834,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6911304793672952, 'learning_rate': 0.17087555656845632, 'min_child_samples': 385, 'num_leaves': 70, 'reg_alpha': 0.6485675154331335, 'reg_lambda': 0.4431172386486804, 'subsample_for_bin': 40000, 'subsample': 1.0}",137
-0.7694186540479079,-0.8191984988286434,64.0,1.7126131804761826,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7946155359486461, 'learning_rate': 0.10536447217419406, 'min_child_samples': 445, 'num_leaves': 103, 'reg_alpha': 0.006788524244484034, 'reg_lambda': 0.29691057162322654, 'subsample_for_bin': 100000, 'subsample': 0.7907202295421958}",138
-0.7712439247866735,-0.826915868206925,81.8,1.5468417555466658,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8348962862456755, 'learning_rate': 0.07941987539654136, 'min_child_samples': 280, 'num_leaves': 77, 'reg_alpha': 0.752500753959062, 'reg_lambda': 0.3439036150105712, 'subsample_for_bin': 60000, 'subsample': 1.0}",139
-0.7730847127486021,-0.8020929258543162,69.6,1.4629311894559578,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8144241327774848, 'learning_rate': 0.0933209027790677, 'min_child_samples': 360, 'num_leaves': 91, 'reg_alpha': 0.06698176139473216, 'reg_lambda': 0.48073866646744867, 'subsample_for_bin': 240000, 'subsample': 1.0}",140
-0.7728356820052192,-0.8438701446803403,231.4,7.786827601586992,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9069735094818105, 'learning_rate': 0.08429260466603095, 'min_child_samples': 500, 'num_leaves': 109, 'reg_alpha': 0.3901052681371774, 'reg_lambda': 0.534343096222424, 'subsample_for_bin': 120000, 'subsample': 0.8282501937662108}",141
-0.7680775039575287,-0.8146888381959689,115.4,1.5860274022479643,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8438818449271512, 'learning_rate': 0.0501935488310941, 'min_child_samples': 305, 'num_leaves': 54, 'reg_alpha': 0.1975812913897238, 'reg_lambda': 0.26458197238651754, 'subsample_for_bin': 20000, 'subsample': 1.0}",142
-0.7642738071782628,-0.8059500202369861,102.4,1.477947015949212,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8579777517835577, 'learning_rate': 0.1522900972236887, 'min_child_samples': 325, 'num_leaves': 147, 'reg_alpha': 0.22829366095750123, 'reg_lambda': 0.3609374951154695, 'subsample_for_bin': 80000, 'subsample': 1.0}",143
-0.7647091218345113,-0.919075971892744,39.6,2.3801652281363204,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.805899205467266, 'learning_rate': 0.11375617819763352, 'min_child_samples': 160, 'num_leaves': 123, 'reg_alpha': 0.16837897806821672, 'reg_lambda': 0.3955372627811612, 'subsample_for_bin': 40000, 'subsample': 0.9698300081157936}",144
-0.7743583955808196,-0.811285111742483,214.4,1.9166776651882174,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.932886789899617, 'learning_rate': 0.1251248257583498, 'min_child_samples': 430, 'num_leaves': 137, 'reg_alpha': 0.45842932391950664, 'reg_lambda': 0.9927129862097367, 'subsample_for_bin': 140000, 'subsample': 1.0}",145
-0.7735698390649343,-0.7912921888082108,103.6,1.3354505487495771,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9287120742449426, 'learning_rate': 0.18629698520634763, 'min_child_samples': 475, 'num_leaves': 59, 'reg_alpha': 0.4576115369771004, 'reg_lambda': 0.9990641852934328, 'subsample_for_bin': 180000, 'subsample': 1.0}",146
-0.772796597259056,-0.8098605599446034,212.4,1.8442552445876572,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8750662198595618, 'learning_rate': 0.12822896651916785, 'min_child_samples': 430, 'num_leaves': 142, 'reg_alpha': 0.511304321525521, 'reg_lambda': 0.9404366283634807, 'subsample_for_bin': 160000, 'subsample': 1.0}",147
-0.7722543476943287,-0.8097931435680291,75.0,1.4175116565365897,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.896464919640975, 'learning_rate': 0.16199922395197638, 'min_child_samples': 395, 'num_leaves': 148, 'reg_alpha': 0.4874639160265199, 'reg_lambda': 0.9500020566567133, 'subsample_for_bin': 140000, 'subsample': 1.0}",148
