loss,params,iteration,estimators,train_time
0.25518643398591645,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6245389983028263, 'learning_rate': 0.02070428732831174, 'min_child_samples': 60, 'num_leaves': 127, 'reg_alpha': 0.3778550128011712, 'reg_lambda': 0.3757743197340221, 'subsample_for_bin': 220000, 'subsample': 0.794451308810193, 'metric': 'auc', 'verbose': 1}",47,14,4.008448561679415
0.23965081543633082,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6669347111148347, 'learning_rate': 0.011207660658482513, 'min_child_samples': 430, 'num_leaves': 30, 'reg_alpha': 0.3064531433455022, 'reg_lambda': 0.8206076261709989, 'subsample_for_bin': 160000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",48,89,1.697248969458542
0.2349066890931234,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7447573681443436, 'learning_rate': 0.0500530698749194, 'min_child_samples': 215, 'num_leaves': 79, 'reg_alpha': 0.5548037821958247, 'reg_lambda': 0.32162105305567756, 'subsample_for_bin': 200000, 'subsample': 0.8326728633895781, 'metric': 'auc', 'verbose': 1}",49,65,2.5499523840408074
0.23707264036934916,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6876477345258931, 'learning_rate': 0.013599593629103098, 'min_child_samples': 150, 'num_leaves': 90, 'reg_alpha': 0.4730865549357982, 'reg_lambda': 0.9678382409713709, 'subsample_for_bin': 40000, 'subsample': 0.9578395319531324, 'metric': 'auc', 'verbose': 1}",50,89,3.492079366759299
0.23453453430638993,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6011316484557969, 'learning_rate': 0.015690840351746387, 'min_child_samples': 245, 'num_leaves': 72, 'reg_alpha': 0.1247832097148458, 'reg_lambda': 0.07645679803119715, 'subsample_for_bin': 140000, 'subsample': 0.6246320612340183, 'metric': 'auc', 'verbose': 1}",51,465,25.57308679985499
0.23768677740248345,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8753543888524672, 'learning_rate': 0.01810373729794693, 'min_child_samples': 500, 'num_leaves': 44, 'reg_alpha': 0.9186186522399116, 'reg_lambda': 0.19412171254733868, 'subsample_for_bin': 240000, 'subsample': 0.8013021995164373, 'metric': 'auc', 'verbose': 1}",52,12,1.3352425228149514
0.2457256375241219,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6392984921866263, 'learning_rate': 0.03580737761693746, 'min_child_samples': 120, 'num_leaves': 49, 'reg_alpha': 0.2644264410270628, 'reg_lambda': 0.884009461401081, 'subsample_for_bin': 60000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",53,20,1.3081349903914088
0.24112310729813746,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7232917390333177, 'learning_rate': 0.14336155956155833, 'min_child_samples': 350, 'num_leaves': 84, 'reg_alpha': 0.17066102079886863, 'reg_lambda': 0.703759620223324, 'subsample_for_bin': 20000, 'subsample': 0.7278421618588214, 'metric': 'auc', 'verbose': 1}",54,34,1.9857851854631008
0.2414523983708431,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8336202608906309, 'learning_rate': 0.02391244059802125, 'min_child_samples': 185, 'num_leaves': 35, 'reg_alpha': 0.0012396728648083333, 'reg_lambda': 0.4952032983077526, 'subsample_for_bin': 80000, 'subsample': 0.6024317693309934, 'metric': 'auc', 'verbose': 1}",55,98,6.081882383460652
0.2524935572248622,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7664811482884284, 'learning_rate': 0.010867121439266911, 'min_child_samples': 85, 'num_leaves': 65, 'reg_alpha': 0.3827911277440752, 'reg_lambda': 0.4205157448239575, 'subsample_for_bin': 120000, 'subsample': 0.617676235544639, 'metric': 'auc', 'verbose': 1}",56,127,4.528266358101973
0.2366758397670441,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6581016165520902, 'learning_rate': 0.013159464520012357, 'min_child_samples': 305, 'num_leaves': 97, 'reg_alpha': 0.1964534540698376, 'reg_lambda': 0.11441766482813243, 'subsample_for_bin': 100000, 'subsample': 0.9078864639379342, 'metric': 'auc', 'verbose': 1}",57,148,2.936987075993329
0.23736382341671514,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7934033849601924, 'learning_rate': 0.03809738889203308, 'min_child_samples': 405, 'num_leaves': 137, 'reg_alpha': 0.42752752037275477, 'reg_lambda': 0.5449830483674134, 'subsample_for_bin': 60000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",58,9,0.9166072178286413
0.23968989483996006,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6317946754370798, 'learning_rate': 0.029724434573869783, 'min_child_samples': 450, 'num_leaves': 40, 'reg_alpha': 0.3030709261040937, 'reg_lambda': 0.8439748269592715, 'subsample_for_bin': 20000, 'subsample': 0.7907454342270934, 'metric': 'auc', 'verbose': 1}",59,172,2.5997579948730163
0.2405292980027116,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7021161022544885, 'learning_rate': 0.09009405755957113, 'min_child_samples': 230, 'num_leaves': 54, 'reg_alpha': 0.04534985954494247, 'reg_lambda': 0.9177758628531113, 'subsample_for_bin': 40000, 'subsample': 0.8199064495105828, 'metric': 'auc', 'verbose': 1}",60,29,3.0527063728013673
0.23347215903668883,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6775825929300721, 'learning_rate': 0.05270948858262177, 'min_child_samples': 270, 'num_leaves': 58, 'reg_alpha': 0.1023275189163897, 'reg_lambda': 0.776880283446598, 'subsample_for_bin': 300000, 'subsample': 0.8541508508111914, 'metric': 'auc', 'verbose': 1}",61,66,2.149380992528222
0.23654509028687865,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6120915484174402, 'learning_rate': 0.02030787873159498, 'min_child_samples': 290, 'num_leaves': 105, 'reg_alpha': 0.7250388520435599, 'reg_lambda': 0.9817376709931122, 'subsample_for_bin': 220000, 'subsample': 0.8894807935101241, 'metric': 'auc', 'verbose': 1}",62,125,4.808983203000935
0.23678717093263857,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8111132601428765, 'learning_rate': 0.0703849871173106, 'min_child_samples': 230, 'num_leaves': 120, 'reg_alpha': 0.6021836830240376, 'reg_lambda': 0.030043087746579045, 'subsample_for_bin': 80000, 'subsample': 0.9236409722787231, 'metric': 'auc', 'verbose': 1}",63,55,3.102546116938356
0.2843564196919377,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9429948465964426, 'learning_rate': 0.04608530341176153, 'min_child_samples': 25, 'num_leaves': 74, 'reg_alpha': 0.5231610444613557, 'reg_lambda': 0.6031820469035329, 'subsample_for_bin': 140000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",64,21,2.9512553660397316
0.238866102132816,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7290031008746147, 'learning_rate': 0.03301339912186087, 'min_child_samples': 320, 'num_leaves': 64, 'reg_alpha': 0.3474243597923316, 'reg_lambda': 0.8925491748024961, 'subsample_for_bin': 100000, 'subsample': 0.9603937451546929, 'metric': 'auc', 'verbose': 1}",65,107,3.126330772197889
0.2292777080540913,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7024784577956141, 'learning_rate': 0.013981621461178624, 'min_child_samples': 255, 'num_leaves': 36, 'reg_alpha': 0.2351509602112803, 'reg_lambda': 0.8074421575590184, 'subsample_for_bin': 20000, 'subsample': 0.9957409520899171, 'metric': 'auc', 'verbose': 1}",66,240,5.160656360684243
0.22990112658575756,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7408305357235242, 'learning_rate': 0.014739336205855744, 'min_child_samples': 250, 'num_leaves': 36, 'reg_alpha': 0.2535476073228797, 'reg_lambda': 0.7318273501598833, 'subsample_for_bin': 20000, 'subsample': 0.9915882611528879, 'metric': 'auc', 'verbose': 1}",67,212,5.921884795547612
0.2386320910755313,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.774433323930466, 'learning_rate': 0.0170804622599455, 'min_child_samples': 215, 'num_leaves': 34, 'reg_alpha': 0.14824512638013845, 'reg_lambda': 0.6577427853906218, 'subsample_for_bin': 20000, 'subsample': 0.9977310759445174, 'metric': 'auc', 'verbose': 1}",68,98,2.9356700993394043
0.2307255539827855,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7454154740325, 'learning_rate': 0.023043040140294326, 'min_child_samples': 250, 'num_leaves': 50, 'reg_alpha': 0.19149973572144435, 'reg_lambda': 0.8161974487485981, 'subsample_for_bin': 40000, 'subsample': 0.9322150522542674, 'metric': 'auc', 'verbose': 1}",69,159,3.744372840357755
0.23816360583919172,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7013315599244435, 'learning_rate': 0.012688906632784037, 'min_child_samples': 190, 'num_leaves': 40, 'reg_alpha': 0.23772288029657565, 'reg_lambda': 0.7437564525119079, 'subsample_for_bin': 20000, 'subsample': 0.7475480598032861, 'metric': 'auc', 'verbose': 1}",70,138,4.0214391283716395
0.238510004103057,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7127709483705251, 'learning_rate': 0.011323669095088206, 'min_child_samples': 340, 'num_leaves': 45, 'reg_alpha': 0.4535862713257181, 'reg_lambda': 0.7151949325634923, 'subsample_for_bin': 40000, 'subsample': 0.8487281252634956, 'metric': 'auc', 'verbose': 1}",71,281,5.140333960248427
